customer_id,first_purchase_date,last_purchase_date,orders,total_units,monetary_value,primary_country,recency_days,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,rfm_segment,customer_lifetime_value,purchase_frequency
13196,2011-03-22 14:24:00,2011-11-28 13:54:00,4,1224,1797.78,United Kingdom,11,262,449.445,5,4,4,544,Champions,1797.78,4
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,9,3957,1797.57,United Kingdom,5,164,199.73,5,5,4,554,Champions,1797.57,9
17648,2011-04-04 10:29:00,2011-10-10 09:41:00,4,487,1797.5,United Kingdom,61,250,449.375,3,4,4,344,Loyal Customers,1797.5,4
12348,2010-12-16 19:09:00,2011-09-25 13:13:00,4,2341,1797.24,Finland,75,358,449.31,2,4,4,244,At Risk,1797.24,4
18235,2011-05-06 13:35:00,2011-09-29 08:27:00,3,1578,1796.48,United Kingdom,72,217,598.8266666666667,3,4,4,344,Loyal Customers,1796.48,3
13134,2011-04-13 12:57:00,2011-09-15 10:35:00,4,1059,1793.58,United Kingdom,86,240,448.395,2,4,4,244,At Risk,1793.58,4
18179,2011-01-07 14:22:00,2011-11-30 16:23:00,6,1360,1793.17,United Kingdom,9,336,298.8616666666667,5,5,4,554,Champions,1793.17,6
13510,2011-06-09 09:32:00,2011-12-08 13:46:00,4,1386,1791.56,United Kingdom,1,184,447.89,5,4,4,544,Champions,1791.56,4
16719,2010-12-06 12:06:00,2011-11-25 09:27:00,7,1204,1790.42,United Kingdom,15,369,255.77428571428567,4,5,4,454,Champions,1790.42,7
12523,2011-01-12 09:43:00,2011-11-20 12:55:00,11,865,1789.77,France,19,332,162.70636363636365,4,5,4,454,Champions,1789.77,11
14215,2010-12-06 15:34:00,2011-11-28 12:19:00,6,1358,1789.72,United Kingdom,12,368,298.2866666666667,5,5,4,554,Champions,1789.72,6
14621,2010-12-16 13:00:00,2011-12-08 16:22:00,5,993,1788.36,United Kingdom,1,358,357.672,5,4,4,544,Champions,1788.36,5
13875,2011-02-11 15:39:00,2011-10-17 09:36:00,5,1316,1786.79,United Kingdom,54,301,357.358,3,4,4,344,Loyal Customers,1786.79,5
14608,2010-12-12 14:49:00,2011-12-05 16:52:00,4,437,1785.15,United Kingdom,4,362,446.2875,5,4,4,544,Champions,1785.15,4
14935,2011-02-15 14:44:00,2011-02-15 14:44:00,1,935,1784.71,Channel Islands,297,297,1784.71,1,1,4,114,Hibernating,1784.71,1
15050,2011-09-29 13:22:00,2011-11-14 16:17:00,3,1224,1782.09,United Kingdom,25,71,594.03,4,3,4,434,Potential Loyalists,1782.09,3
16380,2011-10-09 15:40:00,2011-10-09 15:40:00,1,1524,1780.59,United Kingdom,61,61,1780.59,3,2,4,324,Big Spenders,1780.59,1
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1393,1778.96,United Kingdom,52,281,296.49333333333334,3,5,4,354,Loyal Customers,1778.96,6
17092,2011-03-07 14:51:00,2011-10-20 19:51:00,4,1131,1777.78,United Kingdom,50,277,444.445,3,4,4,344,Loyal Customers,1777.78,4
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1084,1775.18,Germany,34,316,443.795,3,4,4,344,Loyal Customers,1775.18,4
17754,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1869,1772.26,United Kingdom,1,260,354.452,5,4,4,544,Champions,1772.26,5
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,5,983,1771.78,United Kingdom,16,235,354.356,4,4,4,444,Champions,1771.78,5
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,672,1771.2,United Kingdom,14,61,253.02857142857144,4,5,4,454,Champions,1771.2,7
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,5,790,1770.88,United Kingdom,14,71,354.176,4,4,4,444,Champions,1770.88,5
14387,2011-08-22 14:13:00,2011-11-07 12:29:00,3,819,1770.56,United Kingdom,33,109,590.1866666666666,3,3,4,334,Big Spenders,1770.56,3
16681,2011-03-31 13:46:00,2011-09-28 11:11:00,6,1407,1770.34,United Kingdom,73,253,295.0566666666667,2,5,4,254,At Risk,1770.34,6
13456,2011-05-16 15:34:00,2011-11-22 09:18:00,6,765,1766.72,United Kingdom,18,207,294.4533333333333,4,5,4,454,Champions,1766.72,6
15950,2010-12-15 11:56:00,2011-11-08 11:09:00,4,729,1765.51,United Kingdom,32,360,441.3775,4,4,4,444,Champions,1765.51,4
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1031,1764.72,United Kingdom,31,31,1764.72,4,2,4,424,Potential Loyalists,1764.72,1
12424,2011-06-30 12:06:00,2011-06-30 12:06:00,2,740,1760.96,Australia,163,163,880.48,2,2,4,224,Hibernating,1760.96,2
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,230,1759.5,United Kingdom,75,297,351.9,2,4,4,244,At Risk,1759.5,5
12349,2011-11-21 09:51:00,2011-11-21 09:51:00,1,631,1757.55,Italy,19,19,1757.55,4,1,4,414,Big Spenders,1757.55,1
15241,2011-03-01 11:02:00,2011-10-04 09:05:00,8,1818,1756.44,United Kingdom,67,284,219.555,3,5,4,354,Loyal Customers,1756.44,8
16359,2011-01-12 10:49:00,2011-12-02 17:04:00,9,1183,1750.92,United Kingdom,7,332,194.54666666666668,5,5,4,554,Champions,1750.92,9
13564,2010-12-06 17:26:00,2011-07-18 14:33:00,3,661,1749.02,United Kingdom,144,368,583.0066666666667,2,3,4,234,At Risk,1749.02,3
13808,2011-09-04 12:07:00,2011-12-04 12:18:00,5,782,1747.66,United Kingdom,6,97,349.53200000000004,5,4,4,544,Champions,1747.66,5
15067,2011-03-02 12:10:00,2011-09-22 13:20:00,3,954,1744.76,United Kingdom,78,283,581.5866666666667,2,3,4,234,At Risk,1744.76,3
13157,2011-02-14 14:03:00,2011-10-21 13:50:00,4,1439,1741.22,United Kingdom,49,298,435.305,3,4,4,344,Loyal Customers,1741.22,4
14595,2011-01-30 13:36:00,2011-11-20 12:12:00,6,978,1740.6,United Kingdom,20,313,290.1,4,5,4,454,Champions,1740.6,6
17930,2011-04-14 15:46:00,2011-11-04 10:23:00,5,1594,1740.48,United Kingdom,36,239,348.096,3,4,4,344,Loyal Customers,1740.48,5
17353,2011-07-08 16:17:00,2011-08-02 17:19:00,2,1200,1740.0,United Kingdom,129,154,870.0,2,3,4,234,At Risk,1740.0,2
17457,2011-01-04 14:33:00,2011-08-05 12:48:00,5,826,1737.7,United Kingdom,127,339,347.54,2,4,4,244,At Risk,1737.7,5
14673,2010-12-07 12:49:00,2011-12-06 14:31:00,5,1004,1736.4,United Kingdom,3,368,347.28000000000003,5,4,4,544,Champions,1736.4,5
17043,2011-03-18 14:53:00,2011-11-07 15:33:00,4,998,1735.18,United Kingdom,32,266,433.795,4,4,4,444,Champions,1735.18,4
16791,2011-01-11 15:42:00,2011-11-10 19:12:00,7,763,1721.78,United Kingdom,29,332,245.96857142857144,4,5,4,454,Champions,1721.78,7
17451,2011-08-26 11:54:00,2011-12-08 15:02:00,7,1203,1721.4,United Kingdom,1,106,245.9142857142857,5,5,4,554,Champions,1721.4,7
14834,2011-04-13 15:00:00,2011-11-22 10:30:00,6,734,1720.3,United Kingdom,18,240,286.71666666666664,4,5,4,454,Champions,1720.3,6
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,944,1717.36,United Kingdom,22,183,343.472,4,4,4,444,Champions,1717.36,5
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1001,1715.46,United Kingdom,29,306,171.546,4,5,4,454,Champions,1715.46,10
13763,2011-10-07 15:13:00,2011-10-07 15:13:00,1,728,1714.96,United Kingdom,63,63,1714.96,3,1,4,314,Big Spenders,1714.96,1
17147,2011-02-01 09:36:00,2011-11-17 12:32:00,4,882,1714.59,United Kingdom,23,312,428.6475,4,4,4,444,Champions,1714.59,4
14441,2011-03-29 12:01:00,2011-12-09 09:07:00,4,446,1712.89,United Kingdom,1,256,428.2225,5,4,4,544,Champions,1712.89,4
12405,2011-07-14 08:52:00,2011-07-14 08:52:00,1,857,1710.39,Finland,149,149,1710.39,2,1,4,214,Hibernating,1710.39,1
15947,2011-09-18 10:46:00,2011-09-18 10:46:00,1,898,1708.24,United Kingdom,83,83,1708.24,2,2,4,224,Hibernating,1708.24,1
12407,2011-03-20 13:21:00,2011-10-21 10:11:00,5,1416,1708.12,Belgium,50,264,341.624,3,4,4,344,Loyal Customers,1708.12,5
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,629,1706.88,United Kingdom,116,116,1706.88,2,2,4,224,Hibernating,1706.88,1
15240,2011-02-01 08:23:00,2011-10-26 09:50:00,5,1369,1706.57,United Kingdom,45,312,341.314,3,4,4,344,Loyal Customers,1706.57,5
16398,2011-03-31 09:38:00,2011-07-08 15:16:00,2,758,1705.8,United Kingdom,154,254,852.9,2,3,4,234,At Risk,1705.8,2
17282,2011-02-13 11:36:00,2011-08-01 14:29:00,3,1877,1703.41,United Kingdom,130,300,567.8033333333334,2,4,4,244,At Risk,1703.41,3
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,781,1702.26,United Kingdom,66,264,212.7825,3,5,4,354,Loyal Customers,1702.26,8
16007,2011-05-08 13:32:00,2011-10-23 11:05:00,4,1393,1701.94,United Kingdom,48,215,425.485,3,4,4,344,Loyal Customers,1701.94,4
13184,2011-02-22 17:25:00,2011-11-25 12:02:00,10,1692,1701.29,United Kingdom,15,290,170.129,4,5,4,454,Champions,1701.29,10
17193,2011-06-16 10:04:00,2011-11-04 12:47:00,7,1254,1699.3000000000002,United Kingdom,36,177,242.7571428571429,3,5,4,354,Loyal Customers,1699.3000000000002,7
13824,2011-02-02 13:07:00,2011-11-07 12:41:00,5,768,1698.94,United Kingdom,33,310,339.788,3,4,4,344,Loyal Customers,1698.94,5
16775,2010-12-07 15:15:00,2011-11-29 15:22:00,11,440,1695.66,United Kingdom,10,367,154.1509090909091,5,5,4,554,Champions,1695.66,11
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,386,1693.88,Lebanon,317,317,1693.88,1,1,4,114,Hibernating,1693.88,1
14245,2011-03-21 10:41:00,2011-05-04 08:40:00,2,976,1693.45,United Kingdom,220,264,846.725,1,3,4,134,At Risk,1693.45,2
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,698,1693.26,United Kingdom,77,316,564.42,2,3,4,234,At Risk,1693.26,3
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,10,1525,1692.98,United Kingdom,8,204,169.298,5,5,4,554,Champions,1692.98,10
16671,2011-06-28 11:20:00,2011-11-11 13:40:00,3,875,1692.27,United Kingdom,28,165,564.09,4,4,4,444,Champions,1692.27,3
15380,2010-12-09 15:01:00,2011-12-01 12:13:00,5,376,1690.2600000000002,United Kingdom,9,365,338.052,5,4,4,544,Champions,1690.2600000000002,5
17152,2011-03-21 16:20:00,2011-05-29 12:19:00,3,517,1689.5,United Kingdom,195,263,563.1666666666666,1,4,4,144,At Risk,1689.5,3
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1172,1689.18,Germany,90,155,844.59,2,2,4,224,Hibernating,1689.18,2
13162,2011-01-09 10:43:00,2011-08-09 15:59:00,4,1713,1688.29,United Kingdom,122,335,422.0725,2,4,4,244,At Risk,1688.29,4
13577,2011-04-12 10:33:00,2011-11-14 15:19:00,4,791,1687.6,United Kingdom,25,242,421.9,4,4,4,444,Champions,1687.6,4
16638,2010-12-06 10:19:00,2011-11-17 11:09:00,10,1255,1680.72,United Kingdom,23,369,168.072,4,5,4,454,Champions,1680.72,10
13647,2011-04-19 09:49:00,2011-11-30 12:00:00,4,895,1678.12,United Kingdom,10,235,419.53,5,4,4,544,Champions,1678.12,4
13149,2011-02-23 13:57:00,2011-11-25 13:09:00,4,1280,1676.06,United Kingdom,14,289,419.015,4,4,4,444,Champions,1676.06,4
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1399,1674.69,United Kingdom,73,129,334.938,2,4,4,244,At Risk,1674.69,5
16115,2011-02-20 12:14:00,2011-11-30 11:32:00,8,1001,1667.97,United Kingdom,10,293,208.49625,5,5,4,554,Champions,1667.97,8
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,670,1662.3,United Kingdom,3,41,332.46,5,4,4,544,Champions,1662.3,5
12530,2011-01-07 10:04:00,2011-10-11 12:34:00,4,913,1662.28,Germany,60,337,415.57,3,4,4,344,Loyal Customers,1662.28,4
13012,2011-02-18 09:43:00,2011-11-30 13:05:00,8,824,1661.84,United Kingdom,9,295,207.73,5,5,4,554,Champions,1661.84,8
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1254,1661.44,United Kingdom,2,243,207.68,5,5,4,554,Champions,1661.44,8
15024,2010-12-07 13:20:00,2011-11-30 12:06:00,10,920,1661.33,United Kingdom,10,367,166.13299999999998,5,5,4,554,Champions,1661.33,10
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,4,652,1661.06,Lithuania,366,370,415.265,1,4,4,144,At Risk,1661.06,4
12967,2010-12-03 09:49:00,2010-12-16 19:10:00,2,438,1660.9,United Kingdom,358,372,830.45,1,2,4,124,Hibernating,1660.9,2
14045,2010-12-01 11:32:00,2011-08-22 15:27:00,4,535,1659.75,United Kingdom,109,374,414.9375,2,4,4,244,At Risk,1659.75,4
15953,2010-12-05 15:15:00,2011-11-24 15:32:00,8,892,1659.38,United Kingdom,15,369,207.4225,4,5,4,454,Champions,1659.38,8
15826,2011-05-13 10:44:00,2011-10-14 16:05:00,3,963,1654.31,United Kingdom,56,211,551.4366666666666,3,4,4,344,Loyal Customers,1654.31,3
14573,2010-12-02 19:59:00,2011-06-13 11:15:00,9,544,1653.42,United Kingdom,180,372,183.7133333333333,1,5,4,154,At Risk,1653.42,9
17284,2011-01-07 14:31:00,2011-10-10 14:38:00,6,1364,1652.58,United Kingdom,60,336,275.43,3,5,4,354,Loyal Customers,1652.58,6
16711,2010-12-17 12:43:00,2011-12-06 16:32:00,5,833,1651.03,United Kingdom,3,358,330.206,5,4,4,544,Champions,1651.03,5
14837,2011-05-22 12:49:00,2011-09-11 10:58:00,4,1436,1649.5,United Kingdom,90,202,412.375,2,4,4,244,At Risk,1649.5,4
13750,2011-01-07 11:49:00,2011-10-17 12:16:00,5,516,1647.26,United Kingdom,54,337,329.452,3,4,4,344,Loyal Customers,1647.26,5
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1044,1643.18,France,11,79,410.795,5,4,4,544,Champions,1643.18,4
15002,2010-12-07 13:16:00,2011-08-16 10:44:00,4,862,1641.76,United Kingdom,116,367,410.44,2,4,4,244,At Risk,1641.76,4
13627,2010-12-17 09:52:00,2011-10-11 14:20:00,5,1269,1638.47,United Kingdom,59,358,327.694,3,4,4,344,Loyal Customers,1638.47,5
12398,2011-10-25 10:27:00,2011-10-25 10:27:00,1,1394,1635.66,Switzerland,46,46,1635.66,3,1,4,314,Big Spenders,1635.66,1
15122,2011-02-15 09:59:00,2011-08-17 16:48:00,3,800,1633.78,United Kingdom,114,298,544.5933333333334,2,3,4,234,At Risk,1633.78,3
14164,2011-09-20 12:18:00,2011-09-30 12:24:00,2,1033,1631.77,United Kingdom,71,81,815.885,3,3,4,334,Big Spenders,1631.77,2
17673,2011-01-23 15:16:00,2011-12-08 12:50:00,6,1487,1629.12,United Kingdom,2,320,271.52,5,5,4,554,Champions,1629.12,6
12377,2010-12-20 09:37:00,2011-01-28 15:45:00,2,944,1628.12,Switzerland,315,355,814.06,1,2,4,124,Hibernating,1628.12,2
16515,2011-02-01 13:09:00,2011-10-18 13:10:00,5,833,1627.13,United Kingdom,52,311,325.42600000000004,3,4,4,344,Loyal Customers,1627.13,5
14759,2011-04-21 10:55:00,2011-12-05 12:03:00,3,569,1625.97,United Kingdom,5,233,541.99,5,3,4,534,Potential Loyalists,1625.97,3
16987,2011-05-18 15:55:00,2011-12-06 17:26:00,7,402,1625.05,United Kingdom,3,205,232.15,5,5,4,554,Champions,1625.05,7
13425,2011-02-18 08:34:00,2011-08-23 17:13:00,3,1123,1624.21,United Kingdom,108,295,541.4033333333333,2,3,4,234,At Risk,1624.21,3
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1611,1624.05,United Kingdom,9,237,324.81,5,4,4,544,Champions,1624.05,5
14937,2011-08-01 14:16:00,2011-10-14 12:29:00,3,484,1621.88,Channel Islands,57,130,540.6266666666667,3,3,4,334,Big Spenders,1621.88,3
17101,2011-06-14 14:49:00,2011-11-29 13:57:00,4,815,1621.73,United Kingdom,10,178,405.4325,5,4,4,544,Champions,1621.73,4
14178,2011-06-10 12:51:00,2011-12-01 12:01:00,7,1505,1620.93,United Kingdom,9,182,231.5614285714286,5,5,4,554,Champions,1620.93,7
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,4,499,1619.73,United Kingdom,163,273,404.9325,2,4,4,244,At Risk,1619.73,4
18161,2011-01-24 11:56:00,2011-11-24 16:40:00,5,812,1618.69,United Kingdom,15,320,323.738,4,4,4,444,Champions,1618.69,5
14336,2011-03-08 16:48:00,2011-11-23 11:40:00,4,1759,1614.91,United Kingdom,17,276,403.7275,4,4,4,444,Champions,1614.91,4
16992,2011-02-28 10:37:00,2011-11-29 11:50:00,5,860,1614.31,United Kingdom,11,285,322.862,5,4,4,544,Champions,1614.31,5
15791,2011-05-19 15:15:00,2011-10-27 10:14:00,2,731,1612.69,United Kingdom,44,204,806.345,3,3,4,334,Big Spenders,1612.69,2
14312,2011-01-06 16:35:00,2011-10-24 09:46:00,6,1012,1611.59,United Kingdom,47,337,268.5983333333333,3,5,4,354,Loyal Customers,1611.59,6
13614,2011-01-13 12:37:00,2011-11-15 14:47:00,4,570,1610.46,United Kingdom,24,331,402.615,4,4,4,444,Champions,1610.46,4
14918,2011-07-08 12:50:00,2011-08-16 11:50:00,2,675,1610.15,United Kingdom,116,155,805.075,2,3,4,234,At Risk,1610.15,2
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,928,1607.0600000000002,United Kingdom,186,374,267.84333333333336,1,5,4,154,At Risk,1607.0600000000002,6
16817,2010-12-06 14:19:00,2011-12-07 11:03:00,9,822,1604.75,United Kingdom,3,368,178.30555555555554,5,5,4,554,Champions,1604.75,9
12947,2010-12-01 16:21:00,2011-07-19 10:06:00,6,1165,1603.99,United Kingdom,144,373,267.33166666666665,2,5,4,254,At Risk,1603.99,6
16466,2011-02-20 11:39:00,2011-11-06 11:35:00,7,789,1603.46,United Kingdom,34,293,229.06571428571428,3,5,4,354,Loyal Customers,1603.46,7
14719,2011-04-04 14:17:00,2011-12-08 12:43:00,5,1032,1602.13,United Kingdom,2,249,320.42600000000004,5,4,4,544,Champions,1602.13,5
14587,2011-01-12 13:16:00,2011-11-21 11:34:00,9,761,1601.14,United Kingdom,19,331,177.9044444444445,4,5,4,454,Champions,1601.14,9
15660,2010-12-09 09:49:00,2011-11-14 16:58:00,9,1050,1600.86,United Kingdom,25,366,177.8733333333333,4,5,4,454,Champions,1600.86,9
16496,2011-01-27 09:42:00,2011-12-01 10:31:00,3,1111,1599.52,United Kingdom,9,317,533.1733333333333,5,4,4,544,Champions,1599.52,3
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,1,944,1595.48,United Kingdom,129,129,1595.48,2,1,4,214,Hibernating,1595.48,1
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,8,518,1593.38,United Kingdom,42,163,199.1725,3,5,4,354,Loyal Customers,1593.38,8
16332,2011-02-07 14:16:00,2011-11-11 14:22:00,7,801,1593.2,United Kingdom,28,305,227.6,4,5,4,454,Champions,1593.2,7
16676,2011-01-06 13:00:00,2011-11-06 12:01:00,4,636,1592.12,United Kingdom,34,337,398.03,3,4,4,344,Loyal Customers,1592.12,4
14970,2011-01-27 12:23:00,2011-10-02 13:44:00,4,250,1592.06,United Kingdom,68,317,398.015,3,4,4,344,Loyal Customers,1592.06,4
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,504,1591.45,United Kingdom,10,335,122.41923076923078,5,5,4,554,Champions,1591.45,13
18178,2010-12-10 12:42:00,2011-08-03 09:30:00,4,983,1590.81,United Kingdom,129,365,397.7025,2,4,4,244,At Risk,1590.81,4
14442,2011-01-27 09:33:00,2011-05-19 11:36:00,2,482,1589.82,Channel Islands,205,317,794.91,1,3,4,134,At Risk,1589.82,2
12393,2011-01-11 09:47:00,2011-09-28 15:41:00,4,816,1582.6,Australia,72,333,395.65,2,4,4,244,At Risk,1582.6,4
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,521,1580.93,United Kingdom,25,358,395.2325,4,4,4,444,Champions,1580.93,4
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1228,1579.51,USA,60,60,1579.51,3,1,4,314,Big Spenders,1579.51,1
13814,2011-07-25 13:54:00,2011-09-08 13:48:00,2,864,1579.12,Germany,92,137,789.56,2,2,4,224,Hibernating,1579.12,2
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,3,925,1578.67,United Kingdom,195,337,526.2233333333334,1,4,4,144,At Risk,1578.67,3
13186,2011-08-03 09:09:00,2011-10-31 11:40:00,3,820,1575.89,United Kingdom,40,129,525.2966666666667,3,3,4,334,Big Spenders,1575.89,3
13634,2011-01-16 15:30:00,2011-11-06 13:40:00,5,704,1575.16,United Kingdom,33,327,315.03200000000004,3,4,4,344,Loyal Customers,1575.16,5
13659,2011-01-23 12:08:00,2011-05-18 12:37:00,2,894,1573.2,United Kingdom,206,321,786.6,1,2,4,124,Hibernating,1573.2,2
17671,2010-12-09 14:27:00,2011-11-24 12:21:00,4,772,1572.71,United Kingdom,16,365,393.1775,4,4,4,444,Champions,1572.71,4
16283,2011-05-15 13:37:00,2011-12-04 12:08:00,5,1236,1570.81,United Kingdom,6,208,314.162,5,4,4,544,Champions,1570.81,5
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,925,1568.23,Austria,26,124,784.115,4,2,4,424,Potential Loyalists,1568.23,2
15906,2011-03-29 13:28:00,2011-11-20 12:24:00,7,544,1567.69,United Kingdom,20,255,223.9557142857143,4,5,4,454,Champions,1567.69,7
15111,2010-12-02 11:45:00,2011-11-10 16:58:00,3,710,1567.48,United Kingdom,29,373,522.4933333333333,4,3,4,434,Potential Loyalists,1567.48,3
17085,2010-12-12 12:24:00,2011-08-08 14:15:00,5,786,1566.65,United Kingdom,123,363,313.33000000000004,2,4,4,244,At Risk,1566.65,5
17204,2011-03-21 12:42:00,2011-06-17 14:46:00,4,646,1564.56,United Kingdom,175,264,391.14,2,4,4,244,At Risk,1564.56,4
18239,2010-12-02 17:48:00,2011-05-05 12:38:00,5,795,1561.61,United Kingdom,219,372,312.322,1,4,4,144,At Risk,1561.61,5
14038,2011-05-16 14:05:00,2011-09-22 13:37:00,3,965,1560.38,United Kingdom,78,207,520.1266666666667,2,3,4,234,At Risk,1560.38,3
16394,2011-02-23 10:58:00,2011-10-14 09:48:00,5,2604,1555.34,United Kingdom,57,290,311.068,3,4,4,344,Loyal Customers,1555.34,5
13313,2011-01-04 10:00:00,2011-11-17 16:48:00,5,851,1555.32,United Kingdom,22,340,311.064,4,4,4,444,Champions,1555.32,5
16369,2011-05-27 09:39:00,2011-11-21 16:25:00,3,1035,1553.66,United Kingdom,18,197,517.8866666666667,4,4,4,444,Champions,1553.66,3
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,915,1553.18,United Kingdom,57,358,517.7266666666667,3,3,4,334,Big Spenders,1553.18,3
15117,2011-05-08 12:38:00,2011-11-25 08:12:00,5,1948,1551.78,United Kingdom,15,216,310.356,4,4,4,444,Champions,1551.78,5
13320,2011-05-10 10:29:00,2011-09-22 18:07:00,4,1096,1548.7,United Kingdom,78,214,387.175,2,4,4,244,At Risk,1548.7,4
14229,2011-01-10 12:03:00,2011-10-19 10:04:00,3,610,1547.2,United Kingdom,52,334,515.7333333333333,3,3,4,334,Big Spenders,1547.2,3
14704,2011-06-12 13:59:00,2011-11-28 12:51:00,9,1082,1546.91,United Kingdom,11,180,171.8788888888889,5,5,4,554,Champions,1546.91,9
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,6,898,1545.62,United Kingdom,4,38,257.6033333333333,5,5,4,554,Champions,1545.62,6
13397,2011-01-04 13:50:00,2011-09-28 10:56:00,5,430,1544.13,United Kingdom,73,339,308.826,2,4,4,244,At Risk,1544.13,5
15701,2011-08-21 12:36:00,2011-12-07 14:39:00,4,923,1542.14,United Kingdom,2,111,385.535,5,4,4,544,Champions,1542.14,4
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,929,1542.08,Austria,262,262,1542.08,1,1,4,114,Hibernating,1542.08,1
16365,2010-12-07 17:19:00,2011-11-22 11:24:00,9,504,1540.42,United Kingdom,18,367,171.1577777777778,4,5,4,454,Champions,1540.42,9
17159,2011-06-21 09:49:00,2011-11-18 10:52:00,3,1111,1538.88,United Kingdom,22,172,512.96,4,4,4,444,Champions,1538.88,3
13849,2011-06-22 10:11:00,2011-10-19 10:59:00,2,1016,1537.95,United Kingdom,52,171,768.975,3,2,4,324,Big Spenders,1537.95,2
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1178,1535.77,United Kingdom,4,359,127.98083333333334,5,5,4,554,Champions,1535.77,12
15392,2010-12-14 15:50:00,2011-12-05 11:01:00,4,1277,1535.53,United Kingdom,5,360,383.8825,5,4,4,544,Champions,1535.53,4
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1188,1534.26,United Kingdom,104,235,383.565,2,4,4,244,At Risk,1534.26,4
13107,2011-01-10 12:28:00,2011-10-26 14:52:00,4,1293,1531.62,United Kingdom,44,334,382.905,3,4,4,344,Loyal Customers,1531.62,4
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,902,1531.44,Netherlands,52,276,510.48,3,3,4,334,Big Spenders,1531.44,3
14321,2011-01-10 11:35:00,2011-11-29 09:47:00,5,2406,1530.75,United Kingdom,11,334,306.15,5,4,4,544,Champions,1530.75,5
14567,2011-08-01 13:48:00,2011-10-14 10:21:00,2,412,1530.36,United Kingdom,57,130,765.1800000000001,3,3,4,334,Big Spenders,1530.36,2
15916,2010-12-08 13:07:00,2011-11-23 13:46:00,8,757,1528.09,United Kingdom,16,366,191.01125,4,5,4,454,Champions,1528.09,8
16244,2010-12-02 11:41:00,2011-05-12 10:18:00,2,855,1522.75,United Kingdom,212,373,761.375,1,3,4,134,At Risk,1522.75,2
16434,2011-02-13 12:17:00,2011-11-10 14:28:00,7,767,1522.25,United Kingdom,29,300,217.4642857142857,4,5,4,454,Champions,1522.25,7
16066,2011-08-07 14:33:00,2011-11-23 11:54:00,5,936,1521.87,United Kingdom,17,124,304.374,4,4,4,444,Champions,1521.87,5
13764,2011-01-06 14:53:00,2011-09-30 12:03:00,3,932,1521.76,United Kingdom,71,337,507.2533333333333,3,3,4,334,Big Spenders,1521.76,3
13213,2011-05-24 12:22:00,2011-10-14 11:42:00,5,1360,1520.58,United Kingdom,57,200,304.116,3,4,4,344,Loyal Customers,1520.58,5
16880,2011-06-03 16:45:00,2011-11-09 11:33:00,7,753,1519.08,United Kingdom,31,189,217.01142857142852,4,5,4,454,Champions,1519.08,7
14267,2011-03-24 11:38:00,2011-06-30 10:09:00,3,530,1516.24,United Kingdom,163,261,505.41333333333336,2,3,4,234,At Risk,1516.24,3
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,2,1200,1516.0,United Kingdom,128,168,758.0,2,2,4,224,Hibernating,1516.0,2
16748,2011-01-09 13:50:00,2011-11-22 10:17:00,5,880,1515.9,United Kingdom,18,334,303.18,4,4,4,444,Champions,1515.9,5
16053,2011-08-09 14:57:00,2011-11-07 11:21:00,2,1793,1511.95,United Kingdom,33,122,755.975,3,3,4,334,Big Spenders,1511.95,2
